HS_CODE,Name,Eng_Name,,
4412101010,두께가 6밀리미터 미만인 것,Of a thickness less than 6 mm,,
4412101020,두께가 6밀리미터 이상인 것,Of a thickness not less than 6 mm,,
4412102000,마루판,Floor board,,
44121090,기타,Other,,
4412109010,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412109090,기타,Other,,
4412311000,두께가 3.2밀리미터 미만인 것,Of a thickness less than 3.2 mm,,
44123120,두께가 3.2밀리미터 이상 4밀리미터 미만인 것,Of a thickness less than 4 mm but not less than 3.2 mm,,
4412312010,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것,With at least one outer ply of tropical wood specified in National Note 1 to this chapter,,
4412312090,기타,Other,,
4412313000,두께가 4밀리미터 이상 6밀리미터 미만인 것,Of a thickness less than 6 mm but not less than 4 mm,,
44123140,두께가 6밀리미터 이상 10밀리미터 미만인 것,Of a thickness less than 10 mm but not less than 6 mm,,
441231401,두께가 6밀리미터 이상 8밀리미터 미만인 것,Of a thickness less than 8mm but not less than 6mm,,
4412314011,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것,With at least one outer ply of tropical wood specified in National Note 1 to this chapter,,
4412314019,기타,Other,,
441231402,두께가 8밀리미터 이상 10밀리미터 미만인 것,Of a thickness less than 10mm but not less than 8mm,,
4412314021,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것,With at least one outer ply of tropical wood specified in National Note 1 to this chapter,,
4412314029,기타,Other,,
44123150,두께가 10밀리미터 이상 12밀리미터 미만인 것,Of a thickness less than 12 mm but not less than 10 mm,,
4412315010,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것,With at least one outer ply of tropical wood specified in National Note 1 to this chapter,,
4412315090,기타,Other,,
44123160,두께가 12밀리미터 이상 15밀리미터 미만인 것,Of a thickness less than 15 mm but not less than 12 mm,,
4412316010,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것,With at least one outer ply of tropical wood specified in National Note 1 to this chapter,,
4412316090,기타,Other,,
44123170,두께가 15밀리미터 이상인 것,Of a thickness not less than 15 mm,,
4412317010,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것,With at least one outer ply of tropical wood specified in National Note 1 to this chapter,,
4412317090,기타,Other,,
4412331000,두께가 3.2밀리미터 미만인 것,Of a thickness less than 3.2 mm,,
4412332000,두께가 3.2밀리미터 이상 4밀리미터 미만인 것,Of a thickness less than 4 mm but not less than 3.2 mm,,
4412333000,두께가 4밀리미터 이상 6밀리미터 미만인 것,Of a thickness less than 6 mm but not less than 4 mm,,
44123340,두께가 6밀리미터 이상 10밀리미터 미만인 것,Of a thickness less than 10 mm but not less than 6 mm,,
4412334010,두께가 6밀리미터 이상 8밀리미터 미만인 것,Of a thickness less than 8mm but not less than 6mm,,
4412334020,두께가 8밀리미터 이상 10밀리미터 미만인 것,Of a thickness less than 10mm but not less than 8mm,,
4412335000,두께가 10밀리미터 이상 12밀리미터 미만인 것,Of a thickness less than 12 mm but not less than 10 mm,,
4412336000,두께가 12밀리미터 이상 15밀리미터 미만인 것,Of a thickness less than 15 mm but not less than 12 mm,,
4412337000,두께가 15밀리미터 이상인 것,Of a thickness not less than 15 mm,,
4412341000,두께가 3.2밀리미터 미만인 것,Of a thickness less than 3.2 mm,,
4412342000,두께가 3.2밀리미터 이상 4밀리미터 미만인 것,Of a thickness less than 4 mm but not less than 3.2 mm,,
4412343000,두께가 4밀리미터 이상 6밀리미터 미만인 것,Of a thickness less than 6 mm but not less than 4 mm,,
44123440,두께가 6밀리미터 이상 10밀리미터 미만인 것,Of a thickness less than 10 mm but not less than 6 mm,,
4412344010,두께가 6밀리미터 이상 8밀리미터 미만인 것,Of a thickness less than 8mm but not less than 6mm,,
4412344020,두께가 8밀리미터 이상 10밀리미터 미만인 것,Of a thickness less than 10mm but not less than 8mm,,
4412345000,두께가 10밀리미터 이상 12밀리미터 미만인 것,Of a thickness less than 12 mm but not less than 10 mm,,
4412346000,두께가 12밀리미터 이상 15밀리미터 미만인 것,Of a thickness less than 15 mm but not less than 12 mm,,
4412347000,두께가 15밀리미터 이상인 것,Of a thickness not less than 15 mm,,
4412391000,두께가 6밀리미터 미만인 것,Of a thickness less than 6 mm,,
4412399000,기타,Other,,
4412941000,블록보드(blockboard),Blockboard,,
4412942000,라민보드(laminboard),Laminboard,,
4412943000,배튼보드(battenboard),Battenboard,,
4412994,적어도 한쪽 외면의 플라이가 열대산 목재인 것,With at least one outer ply of tropical wood,,
4412994100,합판,Plywood,,
44129949,그 밖의 적층 목재,Other laminated wood,,
441299491,마루판,Floorboard,,
4412994911,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412994919,기타,Other,,
441299499,기타,Other,,
4412994991,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412994999,기타,Other,,
4412995,기타(적어도 한쪽 외면의 플라이가 활엽수 목재인 것),"Other, with at least one outer ply of non-coniferous wood",,
4412995100,합판,Plywood,,
44129959,그 밖의 적층 목재,Other laminated wood,,
441299591,마루판,Floorboard,,
4412995911,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412995919,기타,Other,,
441299599,기타,Other,,
4412995991,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412995999,기타,Other,,
4412996,기타(양쪽 외면의 플라이가 침엽수 목재인 것),"Other, with both outer ply of coniferous wood",,
4412996100,합판,Plywood,,
44129969,그 밖의 적층 목재,Other laminated wood,,
441299691,마루판,Floorboard,,
4412996911,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412996919,기타,Other,,
441299699,기타,Other,,
4412996991,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412996999,기타,Other,,
4412999,기타,Other,,
4412999100,합판,Plywood,,
44129999,그 밖의 적층 목재,Other laminated wood,,
441299991,마루판,Floorboard,,
4412999911,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412999919,기타,Other,,
441299999,기타,Other,,
4412999991,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것,"Of a whole thickness not less than 6 mm, with each ply not exceeding 6 mm thickness",,
4412999999,기타,Other,,
4413000000,고밀도화 목재[블록 모양ㆍ플레이트(plate) 모양ㆍ스트립(strip) 모양ㆍ프로파일(profile) 모양인 것으로 한정한다],"Densified wood, in blocks, plates, strips or profile shapes.",,
4414000000,나무로 만든 그림틀ㆍ사진틀ㆍ거울틀이나 이와 유사한 틀,"Wooden frames for paintings, photographs, mirrors or similar objects.",,
4415100000,"케이스ㆍ상자ㆍ크레이트(crate)ㆍ드럼과 이와 유사한 포장용기, 케이블드럼","Cases, boxes, crates, drums and similar packings; cable-drums",,
4415200000,"팰릿(pallet)ㆍ박스팰릿(box pallet)ㆍ그 밖의 깔판류, 나무로 만든 팰릿칼러(pallet collar)","Pallets, box pallets and other load boards; pallet collars",,
4416000000,나무로 만든 통ㆍ배럴(barrel)ㆍ배트(vat)ㆍ텁(tub)ㆍ그 밖의 용기와 이들의 부분품(통재와 준재를 포함한다),"Casks, barrels, vats, tubs and other coopers＇ products and parts thereof, of wood, including staves.",,
4417000000,나무로 만든 공구ㆍ공구의 몸체ㆍ공구의 손잡이ㆍ비나 브러시의 몸체와 손잡이ㆍ나무로 만든 신발의 골,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood.",,
4418100000,"창, 프랑스 창과 이들의 틀","Windows, French-windows and their frames",,
4418200000,문ㆍ문틀ㆍ문지방,Doors and their frames and thresholds,,
4418400000,콘크리트 구조물 작업용 거푸집널,Shuttering for concrete constructional work,,
4418500000,지붕을 이는 판자,Shingles and shakes,,
4418600000,기둥과 들보,Posts and beams,,
4418731000,파케이패널(parquet panel),Parquet panels,,
4418739000,기타,Other,,
4418741000,파케이패널(parquet panel),Parquet panels,,
4418749000,기타,Other,,
4418751000,파케이패널(parquet panel),Parquet panels,,
4418759000,기타,Other,,
4418791000,파케이패널(parquet panel),Parquet panels,,
4418799000,기타,Other,,
4418910000,대나무로 만든 것,Of bamboo,,
4418991000,셀룰러우드패널,Cellular wood panels,,
4418999000,기타,Other,,
4419110000,"빵도마, 도마 및 이와 유사한 판","Bread boards, chopping boards and similar boards",,
4419120000,젓가락,Chopsticks,,
4419190000,기타,Other,,
4419901000,"빵도마, 도마 및 이와 유사한 판","Bread boards, chopping boards and similar boards",,
4419902000,대접(공기),Bowls,,
4419903000,젓가락,Chopsticks,,
4419909000,기타,Other,,
4420101000,작은 조각상,Statuettes,,
4420109000,기타,Other,,
4420901000,마르퀘트리 목제품과 상감세공 목제품,Wood marquetry and inlaid wood,,
44209020,칠기제품(나전칠기 제품을 포함한다),Articles of lacquerred wood (including those of lacquerred wood inlaid shells),,
4420902010,담배상자,Cigarette caskets or case,,
4420902020,신변장식용품용 상자,Jewellery casket or case,,
4420902030,제94류에 해당하지 않는 그 밖의 가구,"Other articles of furniture, not falling within Chapter 94",,
4420902090,기타,Other,,
44209090,기타,Other,,
4420909010,담배용 상자와 신변장식용품용 상자,"Cigarette, jewellery casket or case",,
4420909020,제94류에 해당하지 않는 그 밖의 가구,"Other articles of furniture, not falling within Chapter 94",,
4420909090,기타,Other,,
4421100000,옷걸이,Clothes hangers,,
4421911000,스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다),"Spools, cops, bobbins, sewing thread reels and the like, of turned wood",,
4421912000,"성냥개비의 나무, 신발용의 나무 펙(peg)과 못",Match splints; wooden pegs or pins for footwear,,
4421913000,이쑤시개,Toothpicks,,
4421914000,포장용의 목재블록,Wood paving blocks,,
4421915000,부채ㆍ핸드스크린(기계식이 아닌 것으로 한정한다)ㆍ이들의 살과 자루(살ㆍ자루의 부분품을 포함한다),"Fans and hand screens, nonmechanical; frames and handles therefor and parts of such frames and handles",,
4421919000,기타,Other,,
4421991000,스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다),"Spools, cops, bobbins, sewing thread reels and the like, of turned wood",,
4421992000,"성냥개비의 나무, 신발용의 나무 펙(peg)과 못",Match splints; wooden pegs or pins for footwear,,
4421993000,이쑤시개,Toothpicks,,
4421994000,포장용의 목재블록,Wood paving blocks,,
4421995000,부채ㆍ핸드스크린(기계식이 아닌 것으로 한정한다)ㆍ이들의 살과 자루(살ㆍ자루의 부분품을 포함한다),"Fans and hand screens, nonmechanical; frames and handles therefor and parts of such frames and handles",,
4421999000,기타,Other,,
4501100000,천연 코르크(cork)(가공하지 않은 것이나 단순히 가공한 것으로 한정한다),"Natural cork, raw or simply prepared",,
4501900000,기타,Other,,
4502000000,"천연 코르크(cork)[외피를 제거한 것, 거칠게 각을 만든 것, 직사각형(정사각형을 포함한다)의 블록 모양ㆍ판 모양ㆍ시트(sheet) 모양ㆍ스트립(strip) 모양인 것으로 한정하고, 각이 예리한 마개용 블랭크(blank)를 포함한다]","Natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip (including sharp-edged blanks for corks or stoppers).",,
4503100000,마개,Corks and stoppers,,
4503900000,기타,Other,,
4504100000,블록ㆍ판ㆍ시트(sheet)ㆍ스트립(strip)ㆍ타일(어떤 모양이라도 상관없다)ㆍ솔리드실린더(solid cylinder)(디스크를 포함한다),"Blocks, plates, sheets and strip; tiles of any shape; solid cylinders, including discs",,
4504900000,기타,Other,,
4601211000,매트류,Mats and matting,,
4601212000,발,Screens,,
4601221000,매트류,Mats and matting,,
4601222000,발,Screens,,
4601291000,매트류,Mats and matting,,
4601292000,발,Screens,,
4601921000,은죽발장(폭이 35센티미터 미만인 것으로 한정한다),Eunjukbaljang (of width less than 35 cm),,
4601929000,기타,Other,,
4601930000,등나무로 만든 것,Of rattan,,
4601941000,은죽발장(폭이 35센티미터 미만인 것으로 한정한다),Eunjukbaljang (of width less than 35 cm),,
4601949000,기타,Other,,
4601991000,플라스틱재료로 엮은 시트(sheet) 모양의 물품,Articles in sheets plaited with plastics,,
4601999000,기타,Other,,
4602111000,바구니,Basket,,
4602112000,"쟁반, 접시와 그 밖의 이와 유사한 주방용품이나 식탁용품","Trays, dishes and other similar kitchen or tablewares",,
4602119000,기타,Other,,
4602120000,등나무로 만든 것,Of rattan,,
4602191000,골풀제품,Articles of rush,,
4602199000,기타,Other,,
4602900000,기타,Other,,
4701001000,표백하지 않은 것,Unbleached,,
4701002000,반표백하거나 표백한 것,Semi-bleached or bleached,,
4702000000,화학목재펄프(용해용으로 한정한다),"Chemical wood pulp, dissolving grades.",,
4703110000,침엽수류로 만든 것,Coniferous,,
4703190000,활엽수류로 만든 것,Non-coniferous,,
4703211000,반표백한 것,Semi-bleached,,
4703212000,표백한 것,Bleached,,
4703291000,반표백한 것,Semi-bleached,,
4703292000,표백한 것,Bleached,,
4704110000,침엽수류로 만든 것,Coniferous,,
4704190000,활엽수류로 만든 것,Non-coniferous,,
4704210000,침엽수류로 만든 것,Coniferous,,
4704290000,활엽수류로 만든 것,Non-coniferous,,
4705000000,기계펄프공정과 화학펄프공정을 결합하여 얻은 목재펄프,Wood pulp obtained by a combination of mechanical and chemical pulping processes.,,
